"roomId","00:23:69:5a:d7:7a","00:80:48:79:cc:79","00:80:48:7a:2d:45","00:80:48:7a:2d:44","00:80:48:79:cc:70","00:80:48:7a:2d:1a","00:80:48:79:cc:73","00:80:48:79:cc:7b","00:80:48:79:cc:71","00:80:48:79:cc:7c","00:80:48:79:cc:77","00:80:48:79:cc:78","00:80:48:79:cc:72","00:80:48:7a:2d:42","00:80:48:7a:2d:3e","00:80:48:7a:2d:1e","00:80:48:79:cc:5c","00:80:48:7a:2d:46","e8:de:27:90:b2:ea","00:80:48:79:cc:7f","00:80:48:79:cc:62","00:80:48:79:cc:5d","00:80:48:79:cc:8b","00:80:48:79:cc:7a","00:80:48:79:cc:65","00:80:48:79:cc:5f"
"rad6fyFyDVQhPzgUOjci",,-86,,,,,,,,,,-83,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,-86,,,,,,,,,,-83,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,,,,,,,-80,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,,,,,,,-80,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,,,,,,,,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,,,,,,,,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,,,,,,,,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,,,,,,,,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,,,,,,,,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,,,,,,,-74,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,,,,,,,-74,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,-84,,,-91,,,,,,,,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,-84,,,-91,,,,,,,,,,,,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,,,,-81,-78,,,,,,,,,,,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,,,,-84,,,,,,,,,,,,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,,,,-80,,,,,,,,,,,,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,,,,-70,,,,,,,,,,,,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-78,,,-70,,,,,,,,,,,,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-73,,,-76,,,,,,,,,,,,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-73,,,-76,,,,,,,,,,,,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-75,,,-76,,,,,,,,,,,,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-71,,,-76,,,,,,,,,,,-76,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-71,,,-74,,,,,,,,,,,-76,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,,,,-78,,,,,,,,,,,,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-80,,,-73,,,,,,,,,,,,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-73,,,-72,,,,,,,,,,,,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-76,,,-70,,,,,,,,,,,,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-76,,,-69,,,,,,,,,,,,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-78,,,-73,,,,,,,,,,,,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-73,,,-73,,,,,,,,,,,-78,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-72,,,-89,-81,,,,,,,,,,-78,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-74,,,-89,-77,,,,,,,,,,,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-75,,,-77,-77,,,,,,,,,,,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-82,,,-78,-86,,,,,,,,,,,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-78,,,-74,-86,,,,,,,,,,,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-75,,,-70,,,,,,,,,,,,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-69,,,-80,-81,,,,,,,,,,-74,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-78,,,-76,-81,,,,,,,,,,-74,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-78,,,-80,,,,,,,,,,,,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-78,,,-77,-80,,,,,,,,,,,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-74,,,-82,-80,,,,,,,,,,-77,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-74,,,-76,-80,,,,,,,,,,-77,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,,,,-77,-88,,,,,,,,,,,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-71,,,-68,-88,,,,,,,,,,,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-68,,,-77,,,,,,,,,,,,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-73,,,-80,-82,,,,,,,,,,-74,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-73,,,-81,-78,,,,,,,,,,-74,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-76,,,-79,-78,,,,,,,,,,-70,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-76,,,-83,,,,,,,,,,,-71,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-79,,,-81,,,,,,,,,,,-77,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-79,,,-78,,,,,,,,,,,-74,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-69,,,-76,,,,,,,,,,,-74,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-72,,,-78,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",,-59,,,-74,,,,,,,,,,,-89,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",,-69,,,-74,,,,,,,,,,,-89,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",,-76,,,-73,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",,-67,,,-75,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",,-71,,,-77,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",,-74,,,-81,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",,-78,,,-81,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",,-78,,,-84,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",,-70,,,-78,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",,-71,,,-78,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",,-67,,,-75,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",,-73,,,-83,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",,-69,,,-81,,,,,,-88,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",-92,-67,,,-73,,,,,,-88,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",-92,-67,,,-73,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",-85,-67,,,-75,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",-85,-64,,,-79,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",-80,-62,,,-75,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",-80,-72,,,-77,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",,-68,,,-80,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",,-70,,,-80,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",,-70,,,-78,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",,-72,,,-80,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",,-71,,,-79,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",,-75,,,-80,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",,-67,,,-81,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",,-74,,,-77,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",,-68,,,-81,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",,-68,,,-81,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",,-75,,,-81,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",,-73,,,-77,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",,-69,,,-78,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",,-69,,,-80,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",,-68,,,-82,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",,-68,,,-79,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",-81,-72,,,-75,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",-81,-68,,,-75,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",,-67,,,-75,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",-89,-71,,,-74,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",-90,-67,,,-71,,,,,,,,,,,,,,,,,,,,,
"wDWR9GFVA8nZwjTmOkyH",-90,-68,,,-75,,,,,,,,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",,-71,,-78,-82,-76,,,,,,,,,,-71,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",,-67,,,-82,,,,,,,,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",-86,-70,,,-86,,,,,,,,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",-86,-73,,,-86,,,,,,,,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",-82,-68,,,,,,,,,,,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",-84,-72,-77,,-84,,,,,,,,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",-84,-71,-73,,-85,,,,,,,,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",-82,-76,-73,,-85,,,,,,,,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",-82,-72,,,-84,,,,,,-85,,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",-82,-75,-73,,-84,,,,,,-86,,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",-82,-75,-73,,,,,,,,-86,,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",,-75,,,,,,,,,,,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",,-75,,,,,,,,,,,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",-82,,-73,,-90,,,,,,,,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",-84,,-73,,-84,,,,,,,,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",-84,-77,-79,,-84,,,,,,,,,,,-84,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",,-68,-77,,-88,,,,,,,,,,,-84,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",,-72,-77,,-86,,,,,,,-90,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",,-71,,,-86,,,,,,,-90,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",,-75,,,-86,,,,,,,,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",,-70,,,-89,,,,,,,,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",,-78,,,-85,,,,,,-87,,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",,-73,,,-85,,,,,,-87,,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",,-73,-78,,,,,,,,-87,,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",,-73,-78,,,,,,,,,,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",,-72,-78,,,,,,,,,,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",,-70,,,,,,,,,,,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",-77,-71,-74,,,,,,,,,,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",-77,-75,-70,,,,,,,,,,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",,-74,-70,,,,,,,,,,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",,-78,-79,,,,,,,,,,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",,-78,-79,,,,,,,,,,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",,-74,,,,,,,,,,,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",,-74,,,,,,,,,,,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",,-73,,,,,,,,,,,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",,-76,,,,,,,,,,,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",-78,-74,,,,,,,,,,,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",-78,-69,,,-88,,,,,,,-83,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",-74,-69,,,-82,,,,,,,-85,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",-74,-71,,,-82,,,,,,,-85,,,,,,,,,,,,,,
"tmOweGlv3iD5k1TAh6rs",-75,-69,,,,,,,,,,,,,,,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-67,,,-72,,,,,,,-83,,,,,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-66,,,-66,,,,,,,,,,-86,,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-60,,,-70,,,,,,,,,,-86,-87,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-68,,,-65,,,,,,,,,,,-87,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-73,,,-68,,,,,,,,,,,-82,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-73,,,-68,,,,,,,,,,,-82,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-75,,,-70,,,,,,,,,,,,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-74,,,-71,,,,,,,,,,,,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-74,,,-71,,,,,,,,,,,,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-76,,,-70,,,,,,,,,,,-80,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-76,,,-70,,,,,,,,,,,-80,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,,,,-71,,,,,,,,,,,-86,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-80,,,-67,,,,,,,,,,-87,-86,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-79,,,-69,,,,,,,,,,-87,-81,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-86,,,-65,,,,,,,,,,,-81,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-82,,,-67,,,,,,,,,,,,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-71,,,-67,-88,,,,,,,,,,,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-71,,,-67,-88,,,,,,,,,,,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-71,,,-75,-88,,,,,,,,,,,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-73,,,-63,,,,,,,,,,,,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-75,,,-67,,,,,,,,,,,-81,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-73,,,-66,,,,,,,,,,,-78,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-73,,,-62,,,,,,,,,,,-78,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-69,,,-60,,,,,,,,,,,,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-71,,,-63,,,,,,,,,,,,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-70,,,-67,,,,,,,,,,,,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-74,,,-67,,,,,,,,,,,,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-74,,,-71,,,,,,,,,,,,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,,,,-66,-90,,,,,,,,,,,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-80,,,-70,-90,,,,,,,,,,,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-76,,,-71,,,,,,,,,,,,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-84,,,-71,,,,,,,,,,,-77,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-80,,,-67,,,,,,,,,,,-77,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-81,,,-74,,,,,,,-92,,,,,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-79,,,-72,,,,,,,-92,,,,,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-78,,,-72,,,,,,,,,,,,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-85,,,-77,,,,,,,,,,,-89,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-77,,,-67,,,,,,,,,,,-89,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-74,,,-67,,,,,,,,,,,-80,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-74,,,-67,,,,,,,,,,,-80,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-74,,,-61,,,,,,,,,,,,,,,,,,,,,
"LmOPrqoE6nIz58poty03",,-76,,,-54,,,,,,,,,,-80,-83,,,,,,,,,,
"20lGwBI505wFKMwcyatH",,-80,,,,-86,,,,,,,,,,,,,,,,,,,,
"f9L8iQ488BO6xsz63AAL",-72,-60,,,-76,,,-86,,,-85,-89,,,,,,,,,,,,,,
"f9L8iQ488BO6xsz63AAL",-74,-68,,,-76,,,-86,,,-85,-90,,,,,,,,,,,,,,
"f9L8iQ488BO6xsz63AAL",-76,-72,,,-84,,,-86,,-84,-84,-90,,,,,,,,,,,,,,
"f9L8iQ488BO6xsz63AAL",-76,-64,,,-84,,,-86,,-84,-84,-90,,,,,,,,,,,,,,
"f9L8iQ488BO6xsz63AAL",-80,-67,,,-86,,,-81,,-84,-84,-90,,,,,,,,,,,,,,
"f9L8iQ488BO6xsz63AAL",-80,-66,,,-87,,,-82,,-84,-84,,,,,,,,,,,,,,,
"f9L8iQ488BO6xsz63AAL",-68,-66,,,-82,,,-82,,,,,,,,,,,,,,,,,,
"f9L8iQ488BO6xsz63AAL",-68,-64,,,-77,,,-81,,,,,,,,,,,,,,,,-92,,
"f9L8iQ488BO6xsz63AAL",-78,-60,,,-85,,,-83,-95,-91,-91,,,,,,,,,,,,,-92,,
"f9L8iQ488BO6xsz63AAL",-82,-64,,,-77,,,-88,-95,-91,-91,-86,,,,,,,,,,,,-92,,
"f9L8iQ488BO6xsz63AAL",-81,-64,,,-81,,,-88,-95,-91,-91,-86,,,,,,,,,,,,-92,,
"f9L8iQ488BO6xsz63AAL",-76,-64,,,-78,,,-88,-95,-93,-90,-86,-90,,,,,,,,,,,-92,,
"f9L8iQ488BO6xsz63AAL",-71,-57,,,-80,,,-88,,-93,-90,-87,-90,,,,,,,,,,,-92,,
"f9L8iQ488BO6xsz63AAL",-71,-60,,,-81,,,-87,,-93,-90,-83,-90,,,,,,,,,,,-92,,
"f9L8iQ488BO6xsz63AAL",-73,-62,,,-83,,,-87,,-93,-90,-85,-90,,,,,,,,,,,-92,,
"f9L8iQ488BO6xsz63AAL",-73,-62,,,-82,,,-87,,,,-85,,,,,,,,,,,,,,
"f9L8iQ488BO6xsz63AAL",-69,-62,,,-82,,,-87,,,,-85,,,,,,,,,,,,,,
"f9L8iQ488BO6xsz63AAL",-73,-62,,,-82,,,-87,,,-93,-87,,,,,,,,,,,,,,
"f9L8iQ488BO6xsz63AAL",-73,-62,,,-82,,,-87,,,-93,-85,,,,,,,,,,,,-93,,
"f9L8iQ488BO6xsz63AAL",-73,-62,-91,,-80,,,-86,,,-93,-85,,,,,,,,,,,,-93,,
"f9L8iQ488BO6xsz63AAL",-73,-62,-91,,-80,,,-86,-95,,-85,-85,,,,,,,,,,,,-93,,
"f9L8iQ488BO6xsz63AAL",-73,-65,-91,,-81,,,-86,-95,,-89,-85,,,,,,,,,,,,-93,,
"f9L8iQ488BO6xsz63AAL",-77,-63,-91,,-85,-93,-87,-86,-95,-92,-92,-84,,,,,,,,,,,,,,
"f9L8iQ488BO6xsz63AAL",-73,-65,,,-85,-93,-87,-85,-95,-92,-92,-87,,,,,,,,,,,,,,
"f9L8iQ488BO6xsz63AAL",-77,-65,,,-84,-93,-83,-85,,-92,-92,-87,,,,,,,,,,,,,,
"f9L8iQ488BO6xsz63AAL",-66,-66,,,-78,-93,-83,-85,,-92,-92,-87,,,,,,,,,,,,,,
"f9L8iQ488BO6xsz63AAL",-72,-62,,,-76,,-83,-85,,,,-84,,,,,,,,,,,,,,
"f9L8iQ488BO6xsz63AAL",-76,-59,,,-76,,-87,-85,,,,-84,,,,,,,,,,,,,,
"f9L8iQ488BO6xsz63AAL",-76,-64,,,-76,,-86,-85,,,-91,-84,,,,,,,,,,,,,,
"f9L8iQ488BO6xsz63AAL",-74,-63,-79,,-85,,-86,-85,,,-91,-86,,,,,,,,,,,,,,
"f9L8iQ488BO6xsz63AAL",-74,-56,-79,,-76,,-89,,,-95,-91,-82,,,,,,,,,,,,,,
"f9L8iQ488BO6xsz63AAL",-79,-57,-79,,-80,,-89,,,-95,-91,-82,,,,,,,,,,,,,,
"f9L8iQ488BO6xsz63AAL",-79,-57,-79,,-83,,-89,-86,,-95,-93,-82,,,,,,,,,,,,,,
"f9L8iQ488BO6xsz63AAL",-76,-61,,,-79,,-89,-86,,-95,-93,-82,,,,,,,,,,,,,,
"f9L8iQ488BO6xsz63AAL",-73,-69,,,-81,,,-85,,-91,-93,-86,,,,,,,,,,,,,,
"f9L8iQ488BO6xsz63AAL",-77,-62,-89,,-81,,,-85,,-91,-93,-86,,,,,,,,,,,,,,
"f9L8iQ488BO6xsz63AAL",-77,-62,-89,,-81,,,-85,,-91,,-86,,,,,,,,,,,,,,
"f9L8iQ488BO6xsz63AAL",-73,-65,-89,,-84,,,-85,,-91,-88,-89,,,,,,,,,,,,,,
"f9L8iQ488BO6xsz63AAL",-81,-62,-89,,-83,,,,,,-87,-89,,,,,,,,,,,,,,
"f9L8iQ488BO6xsz63AAL",-73,-62,,,-85,,,,,,-87,-89,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",-84,-82,,,,-82,,-76,,-79,,-68,,,-82,,,,,,,,,-83,,
"Esh5rxkZrTLGelcGPGzC",,-75,,,-85,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-67,,,-88,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-67,,,-88,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-71,,,-88,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-71,,,-86,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-71,,,-86,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-71,,,-82,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-72,,,-86,,,,,,,-92,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-72,,,-87,,,,,,,-92,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-80,,,-87,,,,,,,-92,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-80,,,-91,,,,,,,-92,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-77,,,-92,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",-91,-78,,,-92,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",-91,-78,,,-91,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",-91,-78,,,-87,,,,,,,-94,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",-91,-75,,,-87,,,,,,,-94,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-80,,,-93,,,,,,,-91,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-74,,,-91,,,,,,,-91,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-74,,,-91,,,,,,,-91,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-76,,,-91,,,,,,,-91,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-76,,,-89,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-76,,,-85,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-76,,,-88,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-76,,,-88,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-76,,,-88,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-76,,,-92,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-74,,,-88,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",-94,-74,,,-88,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",-94,-71,,,-88,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",-94,-72,,,-88,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",-94,-72,,,-88,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-72,,,-88,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-74,,,-89,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-74,,,-89,,,,,,,-94,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-70,,,-85,,,,,,,-94,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-70,,,-89,,,,,,,-94,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-62,,,-81,,,,,,,-94,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-62,,,-81,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-62,,,-85,,,,,,,,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",-85,-74,,,-84,,,,,,,,,,,,,,,,,,,,,
